R0	Ardent Software
R5068	Ontology based Query Rewriting on Integrated XML based Information Systems.
R5069	Evolving Multi Rover Systems in Dynamic and Noisy Environments.
R5070	Watermark-Based Authentication.
R5071	A Personal Antispam System Based on a Behaviour-Knowledge Space Approach.
R5072	Mobile Sensing Technologies and Computational Methods for Collective Intelligence.
R5073	Representations of Music in Ranking Rhythmic Hypotheses.
R5074	Classification by the Use of Decomposition of Correlation Integral.
R5075	Caring TV as a Service Design with and for Elderly People.
R5076	An Integrity Estimation Using Fuzzy Logic.
R5077	Applied Pattern Recognition
R5078	Concept-based Semantic Web Search and Q
R5079	Understanding Driving Activity Using Ensemble Methods.
R5080	Simulated Annealing Approach for the Multi-objective Facility Layout Problem.
R5081	Evolution of Inductive Self-organizing Networks.
R5082	A Complex-Networks View of Hard Combinatorial Search Spaces.
R5083	Image Processing with Spiking Neuron Networks.
R5084	Using Visual Features for Building and Localizing within Topological Maps of Indoor Environments.
R5085	Magnifier Particle Swarm Optimization.
R5086	Extracting Knowledge from Sensor Signals for Case-Based Reasoning with Longitudinal Time Series Data.
R5087	Application of Data Mining Techniques to Storage Management and Online Distribution of Satellite Images.
R5088	Hybrid Correlation and Causal Feature Selection for Ensemble Classifiers.
R5089	Web Text Mining Using Harmony Search.
R5090	Advanced Adaptive Algorithms in 2D Finite Element Method of Higher Order of Accuracy.
R5091	Avoiding Prototype Proliferation in Incremental Vector Quantization of Large Heterogeneous Datasets.
R5092	Evolutionary Computation Applications: Twelve Lessons Learned.
R5093	Trajectory-Based Abnormality Categorization for Learning Route Patterns in Surveillance.
R5094	Payment Annotations for Web Service Description Language (PA-WSDL).
R5095	Human Machine Interface for Healthcare and Rehabilitation.
R5096	Data-Mining of Time-Domain Features from Neural Extracellular Field Data.
R5097	Object Detection and Tracking.
R5098	A KBRL Inference Metaheuristic with Applications.
R5099	The Paraconsistent Annotated Logic Program EVALPSN and its Application.
R5100	An Analysis on the Intrinsic Implementation of the Principle of Justifiable Granularity in Clustering Algorithms.
R5101	Demand on Computational Intelligence Paradigms Synergy.
R5102	Mining Clinical, Immunological, and Genetic Data of Solid Organ Transplantation.
R5103	An Adaptive Bilateral Negotiation Model Based on Bayesian Learning.
R5104	Adaptation of Ontological Knowledge from Structured Textual Data.
R5105	Intelligent Approaches to Mining the Primary Research Literature: Techniques, Systems, and Examples.
R5106	Three Data Partitioning Strategies for Building Local Classifiers.
R5107	The Rationale Behind Seeking Inspiration from Nature.
R5108	A Coevolutionary Particle Swarm Algorithm for Bi-Level Variational Inequalities: Applications to Competition in Highway Transportation Networks.
R5109	Integration of Fuzzy ERD Modeling to the Management of Global Contextual Data.
R5110	The Role of Streamline Models for Dynamic Data Assimilation in Petroleum Engineering and Hydrogeology.
R5111	Multi-Objective Optimisation for Receiver Operating Characteristic Analysis.
R5112	A Longitudinal Comparison of Supervised and Unsupervised Learning Approaches to Iso-Resource Grouping for Acute Healthcare in Australia.
R5113	Local Configuration Features and Discriminative Learnt Features for Texture Description.
R5114	A Resource Discovery Method Based on Multiple Mobile Agents in P2P Systems.
R5115	An Evolutionary Rulebase Based Multi-agents System.
R5116	Decomposable Aggregability in Population Genetics and Evolutionary Computations: Algorithms and Computational Complexity.
R5117	Semantic Search and Analytics over Large Repository of Scientific Articles.
R5118	Integrated Design Framework for Embedded GUI System.
R5119	Particle Swarm for Fuzzy Models Identification.
R5120	Regularization and Suboptimal Solutions in Learning from Data.
R5121	A Probabilistic Approach to the Evaluation and Combination of Preferences.
R5122	Fusing Heterogeneous and Unreliable Data from Traffic Sensors.
R5123	The Emergence of New Concepts in Science.
R5124	Synchronization of Two Nonidentical Clocks: What Huygens was Able to Observe?
R5125	Algorithmics of Checking whether a Mapping Is Injective, Surjective, and/or Bijective.
R5126	A Case Study of Safety in the Design of Surgical Robots: The ARAKNES Platform.
R5127	Intelligent Neurofuzzy Control of a Robotic Gripper.
R5128	Ensemble Learning for Multi-source Information Fusion.
R5129	The Role of Neural Networks in Biosignals Classification.
R5130	Inter-university Virtual Learning Environment.
R5131	An Integrated Diagnostic Process for Automotive Systems.
R5132	Yushu: A Heuristic-Based Agent for Automated Negotiating Competition.
R5133	A Hybrid Intelligent System for Distributed Dynamic Scheduling.
R5134	Reinforcement Learning for Autonomous Robotic Fish.
R5135	Intelligent Tools for Building a Scientific Information Platform
R5136	How Formal Ontology can help Civil Engineers.
R5137	Catalog of Basic Scenes for Rare/Incongruent Event Detection.
R5138	Robot-System for Management of Environmental Conditions Using Multiple Mobile Robot Types.
R5139	Apt to Adapt: Micro- and Macro-Level Adaptation in Educational Games.
R5140	Innovations and Trends in Web Data Management.
R5141	Adaptive Scheduling Algorithms for the Dynamic Distribution and Parallel Execution of Spatial Agent-Based Models.
R5142	Evaluation and Certifications for Component Packages Software.
R5143	Constrained Index Tracking under Loss Aversion Using Differential Evolution.
R5144	Computational Intelligence Techniques in Image Segmentation for Cytopathology.
R5145	Automatic Detection of Contours of Circular Geologic Structures on Active Remote Sensing Images Using the Gradient Vector Flow Active Contour.
R5146	Mining of Data with Complex Structures
R5147	Perspectives on Agency Interacting with and through Personal Robots.
R5148	Natural Terrain Detection and SLAM Using LIDAR for an UGV.
R5149	Personal Geometrical Working Space: a Didactic and Statistical Approach.
R5150	Protecting Private Information in Online Social Networks.
R5151	Applications of Computational Intelligence in Biology: Current Trends and Open Problems
R5152	Mining Linguistic Trends from Time Series.
R5153	Trust-Based Techniques for Collective Intelligence in Social Search Systems.
R5154	An Industrial Study Using UML Design Metrics for Web Applications.
R5155	Investigating Neighborhood Graphs for Inducing Density Based Clusters.
R5156	An Introduction to Intelligent Multimedia Data Hiding.
R5157	Artificial Chemistry and Molecular Darwinian Evolution of DNA/RNA-Like Systems II - Programmable folding.
R5158	A Dual Interaction Perspective for Robot Cognition: Grasping as a "Rosetta Stone".
R5159	SRCS: A Technique for Comparing Multiple Algorithms under Several Factors in Dynamic Optimization Problems.
R5160	Research on Multilingual Indexing and Query Processing in Uyghur, Kazak, and Kyrgyz Multilingual Information Retrieval System.
R5161	Evolutionary Algorithms on Volunteer Computing Platforms: The MilkyWay@Home Project.
R5162	From Process Control Systems towards Virtual Automation Networks - Contributions of Computer Science.
R5163	Kernel Based Algorithms for Mining Huge Data Sets: Supervised, Semi-supervised, and Unsupervised Learning.
R5164	Using Consensus Methodology in Processing Inconsistency of Knowledge.
R5165	Using Layout Data for the Analysis of Scientific Literature.
R5166	Particle Swarm Based Collective Searching Model for Adaptive Environment.
R5167	Application of Bayesian Inference to Automatic Semantic Annotation of Videos.
R5168	Proof-Number Search and Its Variants.
R5169	Incremental Declarative Process Mining.
R5170	Dependability Analysis of PLC I/O Systems Used in Critical Industrial Applications.
R5171	Stability Analysis of Vector Equalization Based on Recurrent Neural Networks.
R5172	An Adaptive Agent Model for the Emergence of Recurring Dream Scripts Based on Hebbian Learning.
R5173	Enhancing Computer Vision Using the Collective Intelligence of Social Media.
R5174	Individualized Gesture Production in Embodied Conversational Agents.
R5175	Differential Diagnosis of Dementia Using HUMANN-S Based Ensembles.
R5176	Applications of the Cross-Entropy Method in Reliability.
R5177	Indexing Techniques for Non-metric Music Dissimilarity Measures.
R5178	Optimization of Multiple Traveling Salesmen Problem by a Novel Representation Based Genetic Algorithm.
R5179	Melodic Grouping in Music Information Retrieval: New Methods and Applications.
R5180	Non-Linear Feedback Neural Networks - VLSI Implementations and Applications
R5181	Multi-Objective Algorithms for Neural Networks Learning.
R5182	Gating Artificial Neural Network Based Soft Sensor.
R5183	New Trends in Agent-Based Complex Automated Negotiations
R5184	Exploiting Wikipedia in Integrating Semantic Annotation with Information Retrieval.
R5185	Rule-Based Classification of Patients Screened with the MMPI Test in the Copernicus System.
R5186	New Challenges for Future Avionic Architectures.
R5187	HAPBA - A Holonic Adaptive Plan-Based Architecture.
R5188	Accurate and Robust Centerline Extraction from Tubular Structures in Medical Images.
R5189	Generic Personal Assistance Architecture for Mobile Environments.
R5190	Histographic Steganographic System.
R5191	The Impact of Network Model on Performance of Load-balancing.
R5192	A Genetic Algorithm for the Problem of Minimal Brauer Chains.
R5193	Recruitment Learning
R5194	An Approach to Data Mining for Product-driven Systems.
R5195	Large Graphs: Fast Cost Update and Query Algorithms. Application for Emergency Vehicles.
R5196	Evolving Schedules of Independent Tasks by Differential Evolution.
R5197	Metaheuristics for Scheduling in Industrial and Manufacturing Applications
R5198	Evolutionary Algorithms and Chaotic Systems
R5199	Formal Languages and Concurrent Behaviours.
R5200	From Patient Information Services to Patient Guidance Services-The iCare Approach.
R5201	Recombination Operators in Genetic Algorithm - Based Crawler: Study and Experimental Appraisal.
R5202	Real-Valued Implication as Generalized Boolean Polynomial.
R5203	An Efficient, Secure and User Privacy-Preserving Search Protocol for Peer-to-Peer Networks.
R5204	Markup Infrastructure for the Anaphoric Bank: Supporting Web Collaboration.
R5205	Tabu Search to Solve Real-Life Combinatorial Optimization Problems: A Case of Study.
R5206	Serious Games for Cultural Applications.
R5207	Designing Optimal Operational-Point Trajectories Using an Intelligent Sub-strategy Agent-Based Approach.
R5208	A Tool for Data Mining in the Efficient Portfolio Management.
R5209	Evolution of a Flexible Manufacturing System: From Communicating to Autonomous Product.
R5210	SFS: A Secure File System with Scalability and Reliability Features on Distributed Storage Devices.
R5211	Peer-to-Peer Streaming Systems.
R5212	Evaluation of PC-Based Real-Time Watermark Embedding System for Standard-Definition Video Stream.
R5213	Hyperbolic Function Networks for Pattern Classification.
R5214	Simultaneous Planning and Scheduling for Multi-Autonomous Vehicles.
R5215	A Combination System for Identifying Base Noun Phrase Correspondences.
R5216	A Knowledge-Based System for CMM Evaluation.
R5217	Collaborative Decision Making Amongst Human and Artificial Beings.
R5218	A New Implementation for Neural Networks in Fourier-Space.
R5219	An Agent Based E-Learning Framework for Grid Environment.
R5220	Stability-Based Model Order Selection for Clustering Using Multiple Cooperative Particle Swarms.
R5221	Deterministic Robust Optimal Design Based on Standard Crowding Genetic Algorithm.
R5222	Mobile Robots: The Evolutionary Approach
R5223	Design and Flight Test of an Intelligent Flight Control System.
R5224	GPGPU Implementation of Evolutionary Algorithm for Images Clustering.
R5225	Automatic Recognition of Urban Soundscenes.
R5226	Hybridizing Cellular GAs with Active Components of Bio-inspired Algorithms.
R5227	Categorization of Unlabelled Customer-Related Data Using Methods from Compensatory Fuzzy Logic.
R5228	Multiple Objective Learning for Constructing Interpretable Takagi-Sugeno Fuzzy Model.
R5229	A Software Architecture for RGB-D People Tracking Based on ROS Framework for a Mobile Robot.
