R0	Ardent Software
R4818	Image Segmentation via Feature Weighted Fuzzy Clustering by a DCA Based Algorithm.
R4819	Evolutionary Optimization for Multiobjective Portfolio Selection under Markowitz's Model with Application to the Caracas Stock Exchange.
R4820	Single-Pass Corpus to Corpus Comparison by Sentence Hashing.
R4821	Modeling, Learning, and Processing of Text Technological Data Structures
R4822	Improving the Workflow for Creation of Textual Versions of Polish Historical Documents.
R4823	Bipolarity in Database Querying: Various Aspects and Interpretations.
R4824	Moblog-Based Social Networks.
R4825	CNN Based High Performance Computing for Real Time Image Processing on GPU.
R4826	Case-Based Reasoning on Images and Signals
R4827	Real-Time Human-Machine Interaction System Based on Face Authentication and Arm Posture Recognition.
R4828	Day Trading the Emerging Markets Using Multi-Time Frame Technical Indicators and Artificial Neural Networks.
R4829	Engineering Hierarchical Complex Systems: An Agent-Based Approach. The Case of Flexible Manufacturing Systems.
R4830	Classification of Modeling for Versatile Simulation Goals in Robotic Surgery.
R4831	Lecture Sequence Management System Using Mobile Phone Messages.
R4832	Advanced Developments and Applications of the Fuzzy ARTMAP Neural Network in Pattern Classification.
R4833	A Model-Based on Role for Software Product-Line Evolving Variability.
R4834	Effect of Emotion and Personality on Deviation from Purely Rational Decision-Making.
R4835	Stock Market Modeling Using Genetic Programming Ensembles.
R4836	Software and Network Engineering
R4837	Content Consistency Model for Pervasive Internet Access.
R4838	Probabilistic Parsing.
R4839	The Dynamical Organization of Limb Movements.
R4840	Analysis of Allele Distribution Dynamics in Different Genetic Algorithms.
R4841	A Grid Scheduling Optimization Strategy Based on Fuzzy Multi-Attribute Group Decision-Making.
R4842	Additional Problems.
R4843	Semantic Compression for Specialised Information Retrieval Systems.
R4844	An Application of Fuzzy Measure and Integral for Diagnosing Faults in Rotating Machines.
R4845	Quantum Inspired Intelligent Systems
R4846	A Neuro-Genetic Framework for Multi-Classifier Design: An Application to Promoter Recognition in DNA Sequences.
R4847	Towards a Generic Reconfigurable Framework for Self-adaptation of Distributed Component-Based Application.
R4848	Community Finding of Scale-Free Network: Algorithm and Evaluation Criterion.
R4849	On Concise Representations of Frequent Patterns Admitting Negation.
R4850	Hyperheuristics: Recent Developments.
R4851	Study of Dynamics of Atmospheric Pollution and Its Association with Environmental Parameters.
R4852	BOA for Nurse Scheduling.
R4853	Rule Extraction from Compact Pareto-optimal Neural Networks.
R4854	Quantum Simulataneous Recurrent Networks for Content Addressable Memory.
R4855	Frontiers of Intelligent Autonomous Systems
R4856	Dynamic Function Optimization: The Moving Peaks Benchmark.
R4857	Urban Ontologies: the Towntology Prototype towards Case Studies.
R4858	Integrated Methods for Urban Groundwater Management Considering Subsurface Heterogeneity.
R4859	Swarm Intelligence - Searchers, Cleaners and Hunters.
R4860	Automatic Localization of Pupil Using Histogram Thresholding and Region Based Mask Filter.
R4861	Discrete Particle Swarm Optimization for the Minimum Labelling Steiner Tree Problem.
R4862	Evaluation of Image Descriptors for Retrieval of Similar Images.
R4863	Overview of Peritoneal Dialysis.
R4864	Ant Colony Learning Algorithm for Optimal Control.
R4865	Toward a Generalized Bayesian Network.
R4866	Wikipedia as a Source of Ontological Knowledge: State of the Art and Application.
R4867	Innovative Wind Farm Control.
R4868	Modeling Treatment Processes Using Information Extraction.
R4869	Bio-medical Ontologies Maintenance and Change Management.
R4870	Noise Masking for Pattern Recall Using a Single Lattice Matrix Associative Memory.
R4871	Optimization Algorithms.
R4872	Solving Hierarchically Decomposable Problems with the Evolutionary Transition Algorithm.
R4873	Sample Efficient Multiagent Learning in the Presence of Markovian Agents
R4874	Query Building in a Distributed Semantic Indexing System.
R4875	Ontology-Based Multi-Agent Systems
R4876	Negotiation-Based Patient Scheduling in Hospitals - Reengineering Message-Based Interactions with Services.
R4877	Decentralized Self-optimization in Shared Resource Pools.
R4878	Oppositional Concepts in Computational Intelligence
R4879	AgentFSEGA: Time Constrained Reasoning Model for Bilateral Multi-Issue Negotiations.
R4880	Fuzzy Knowledge Discovery Based on Statistical Implication Indexes.
R4881	Fuzzy Prolog: Default Values to Represent Missing Information.
R4882	A Robust Authentication System Using Multiple Biometrics.
R4883	From Biomedical Literature to Knowledge: Mining Protein-Protein Interactions.
R4884	Automated Design of Analog and High-frequency Circuits - A Computational Intelligence Approach
R4885	getALife - An Artificial Life Environment for the Evaluation of Agent-Based Systems and Evolutionary Algorithms for Reinforcement Learning.
R4886	Adaptive Self-Tuning Wavelet Neural Network Controller for a Proton Exchange Membrane Fuel Cell.
R4887	Global Linear Modeling of Small Scale Helicopter.
R4888	An Experiment Model of Grounded Theory and Chance Discovery for Scenario Exploration.
R4889	Hybrid Metaheuristics for Medical Data Classification.
R4890	Why Tensors?
R4891	Computable Lower Bounds for Busy Beaver Turing Machines.
R4892	About Knowledge and Inference in Logical and Relational Learning.
R4893	Security Requirements Engineering: The SI* Modeling Language and the Secure Tropos Methodology.
R4894	Clustering Ensembles with Active Constraints.
R4895	A Bio-Inspired Location Search Algorithm for Peer to Peer Networks.
R4896	Definability of Association Rules in Predicate Calculus.
R4897	Probabilistic Splicing Systems.
R4898	EVITA: An Integral Evolutionary Methodology for the Inventory and Transportation Problem.
R4899	Modular Neural Networks for Person Recognition Using the Contour Segmentation of the Human Iris Biometric Measurement.
R4900	Chaos-Based Public-Key Cryptography.
R4901	Fuzzy Lattice Reasoning (FLR) Classification Using Similarity Measures.
R4902	Particle Swarm Optimization for Pattern Recognition and Image Processing.
R4903	Immune System-based Energy Efficient and Reliable Communication in Wireless Sensor Networks.
R4904	A Multi-thread GRASPxELS for the Heterogeneous Capacitated Vehicle Routing Problem.
R4905	Distributed Detection System of Security Intrusions Based on Partially Ordered Events and Patterns.
R4906	Computational Linguistics - Applications
R4907	Parameter Setting in Parallel Genetic Algorithms.
R4908	Analysis on the Robotic Fish Propulsion for Various Caudal Fin Shapes.
R4909	Developing an Adaptive Learning Based Tourism Information System Using Ant Colony Metaphor.
R4910	Towards Adaptively Approximated Search in Distributed Architectures.
R4911	A New Artificial Immune System for the Detection of Abnormal Behaviour.
R4912	Belief Ascription and De Re Communication.
R4913	Ontology Guided Risk Analysis: From Informal Specifications to Formal Metrics.
R4914	Creating Visual Browsers for Large-Scale Online Auctions.
R4915	Ontology-Based Meta-Mining of Knowledge Discovery Workflows.
R4916	E-Nightingale: Crisis Detection in Nursing Activities.
R4917	Ants Constructing Rule-Based Classifiers.
R4918	Chaos Synthesis by Evolutionary Algorithms.
R4919	On Generation of Digital Fuzzy Parametric Conjunctions.
R4920	Change Impact Study by Bayesian Networks.
R4921	Evolutionary Robust Design of Analog Filters Using Genetic Programming.
R4922	A Hybrid Recommender System Architecture for Learning Objects.
R4923	A Framework for SOA-Based Application on Agile of Small and Medium Enterprise.
R4924	The Factorized Distribution Algorithm and the Minimum Relative Entropy Principle.
R4925	Effect of Fitness Functions on the Performance of Evolutionary Particle Swarm Optimization.
R4926	Sliding Mode Motion Control Strategies for Rigid Robot Manipulators.
R4927	Stream-Based Real World Information Integration Framework.
R4928	Genetic Algorithm for Optimization of Multiple Objectives in Knowledge Discovery from Large Databases.
R4929	A Non-Contact Health Monitoring System Based on the Internet of Things and Evidential Reasoning.
R4930	Vision Based Autonomous Robot Navigation - Algorithms and Implementations
R4931	Integrating SNA and DM Technology into HR Practice and Research: Layoff Prediction Model.
R4932	Classes of Association Rules: An Overview.
R4933	Dynamical Systems in One and Two Dimensions: A Geometrical Approach.
R4934	Kinect Enabled Monte Carlo Localisation for a Robotic Wheelchair.
R4935	Simulation-Based UMTS e-Learning Software.
R4936	FTV (Free-Viewpoint TV).
R4937	Affective Dialogue Management Using Factored POMDPs.
R4938	Preliminary insights on continuity and evolution of concepts for the development of an urban morphological process ontology.
R4939	Hemodialysis Water Treatment System.
R4940	Augmenting Human Intelligence in Goal Oriented Tasks.
R4941	Effective and Adaptive Learning Based on Diversive/Specific Curiosity.
R4942	EasyLoc: Plug-and-Play RSS-Based Localization in Wireless Sensor Networks.
R4943	An Agent-Based Simulation of Christakis-Fowler Social Model.
R4944	Generalization in Learning from Examples.
R4945	Time Granularity in Temporal Data Mining.
R4946	Medical Imagery in Case-Based Reasoning.
R4947	Towards a Fuzzy Model for RAMSET: Role Assignment Methodology for Software Engineering Teams.
R4948	Adaptive Interpolation and Halftoning for Medical Images.
R4949	Complex Systems in Knowledge-based Environments: Theory, Models and Applications
R4950	Dynamically Extracting and Exploiting Information about Customers for Knowledge-Based Interactive TV-Commerce.
R4951	Decoupling Negotiating Agents to Explore the Space of Negotiation Strategies.
R4952	A New Generation of Biomedical Equipment: FPGA.
R4953	Memetic Algorithms in Engineering and Design.
R4954	Design and Implementation of Multi-Agents for Learner-oriented Course Scheduling on the Internet.
R4955	A Parameter Matrix Based Approach to Computing Minimal Hitting Sets.
R4956	A Multilingual Integrated Framework for Processing Lexical Collocations.
R4957	Cooperative Strategy to Secure Mobile P2P Network.
R4958	Dynamic Objectives Aggregation Methods in Multi-objective Evolutionary Optimization.
R4959	Coordination Mechanisms in Complex Software Systems.
R4960	Real-Time Alarm Management System for Emergency Situations.
R4961	A Genetic Algorithm with Priority Rules for Solving Job-Shop Scheduling Problems.
R4962	MiTS in Depth: An Analysis of Distinct Tabu Search Configurations for Constructing Mixed Covering Arrays.
R4963	Investigation of Strategies for the Generation of Multiclass Support Vector Machines.
R4964	Tuning Parameters in Fuzzy Growing Hierarchical Self-Organizing Networks.
R4965	Does Relevance Matter to Data Mining Research?.
R4966	Computational Intelligence in Medical Informatics
R4967	A Proposal on Recommender System Based on Observing Web-Chatting.
R4968	Using Neural Network Model to Evaluate Impact of Economic Growth Rate and National Income Indices on Crude Birth Rate in Taiwan.
R4969	A Survey of First-Order Probabilistic Models.
R4970	Knowledge Engineering or Digital Humanities? - Territorial Intelligence, a Case in Point.
R4971	Trustworthiness Measurement Methodology for e-Business.
R4972	Mastication Robots - Biological Inspiration to Implementation
R4973	Data Privacy: From Technology to Economics.
R4974	Migrating Legacy Assets through SOA to Realize Network Enabled Capability.
R4975	Stabilizing Swarm Intelligence Search via Positive Feedback Resource Allocation.
R4976	A Unifying Framework for LBP and Related Methods.
R4977	Teaching for Long-Term Memory.
R4978	Distributed Learning Classifier Systems.
R4979	An Ontology-Based Intelligent Mobile System for Tourist Guidance.
R4980	Particle Swarm Optimization with Mutation for High Dimensional Problems.
R4981	Application of Chaos-based Pseudo-Random-Bit Generators in Internet-based Online Payments.
R4982	Summaries of Action Rules by Agglomerative Clustering.
R4983	Real-Time Modeling of Ocean Currents for Navigating Underwater Glider Sensing Networks.
R4984	Waveform Optimization for Integrated Radar and Communication Systems Using Meta-Heuristic Algorithms.
R4985	Virtual Reality Simulation of Fire Fighting Robot Dynamic and Motion.
R4986	An Implementation of Collective Collaboration Support System Based on Automated Multi-agent Negotiation.
