R0	Ardent Software
R1324	A variant of the Reidemeister-Schreier algorithm for the fundamental groups of Riemann surfaces.
R1325	A "Vicious Agent" Modelling Approach for Testing Port Security Systems.
R1326	Applications of finite geometry in coding theory and cryptography.
R1327	Quantum algorithms for formula evaluation.
R1328	Simplifying information-theoretic arguments by post-selection.
R1329	Spin-Hamiltonian analysis of quantum registers on single NV center and proximal 
R1330	Model-Based Testing.
R1331	Covering arrays and hash families.
R1332	Ports Security Organization and Functionality - Implementation of the ISPS Code in Medium and Small Countries.
R1333	Harbour Protection: The Role of NATO Navies in the Third Millenium.
R1334	Aspects of Human Systems Behaviour and Their Impact on Port Security Architecture.
R1335	QKD: a million signal task.
R1336	Implementing GliderAgent - an agent-based decision support system for glider pilots.
R1337	Tradeoffs for reliable quantum information storage in 2D systems.
R1338	Designs, strongly regular graphs and codes constructed from some primitive groups.
R1339	On practical implementations of qudit-based quantum key distribution protocols.
R1340	Terrorist Facebook: Terrorists and Online Social Networking.
R1341	Quantum jump codes and related combinatorial designs.
R1342	Atomic quantum memories for light.
R1343	Sequences and arrays with desirable correlation properties.
R1344	Software Agents, Agent Systems and Their Applications
R1345	Finite geometry designs, codes, and Hamada's conjecture.
R1346	Local bounds for general Bell inequalities with the reduced entropy of the settings.
R1347	From Concurrency Models to Numbers - Performance and Dependability.
R1348	Finite Groups, Designs and Codes.
R1349	Wireless Sensor Networks and Software Agents.
R1350	Towards a Theory of Architectural Contracts: - Schemes and Patterns of Assumption/Promise Based System Specification.
R1351	Language-independent Techniques for Automated Text Summarization.
R1352	Human Performance Challenges in Port/Harbour Security Systems.
R1353	Models of Higher-Order Computation: Recursion Schemes and Collapsible Pushdown Automata.
R1354	Model Checking.
R1355	Newtonian Program Analysis - An Introduction.
R1356	Superadditivity of multiple access gaussian channels.
R1357	Tools for optical implementations of quantum communication protocols with application to quantum key distribution.
R1358	Management of MAS by Means of Automated Reasoning in the Role Model.
R1359	Implicit flows in malicious and nonmalicious code.
R1360	Eavesdropping on the LM05 secure communication protocol.
R1361	Process, Organizations, and Technology Requirements to Meet Challenges of Seaport Infrastructure Security.
R1362	SillyNegoBot Architecture.
R1363	On Jacobsthal Binary Sequences.
R1364	Multi-Agent Planning.
R1365	Codes and modules associated with designs and t-uniform hypergraphs.
R1366	Effective Analysis of Infinite State Stochastic Processes Games.
R1367	Mechanized semantics - with applications to program proof and compiler verification.
R1368	Solid state hybrid devices for quantum information processing.
R1369	Multi mode nano scale Raman echo quantum memory.
R1370	Toward Real Time Internet Traffic Monitoring.
R1371	Human Systems Integration to Enhance Maritime Domain Awareness for Port/Harbour Security
R1372	On the Cryptographical Properties of Extremal Algebraic Graphs.
R1373	Theta functions and algebraic curves with automorphisms.
R1374	Web Intelligence and Security - Advances in Data and Text Mining Techniques for Detecting and Preventing Terrorist Activities on the Web
R1375	Multimode detection of broadband squeezed vacuum.
R1376	Multi-Agent Systems, Ontologies and Negotiation for Dynamic Service Composition in Multi-Organizational Environmental Management.
R1377	Introduction.
R1378	Observable measures of entanglement.
R1379	Making Sense of Unstructured Textual Data.
R1380	Multi-Valued Automata and Their Applications.
R1381	Modeling Multi-Agent Systems with AML.
R1382	Nonsmooth Modeling and Simulation for Switched Circuits
R1383	Novel Algorithms for Fast Statistical Analysis of Scaled Circuits
R1384	Networks for Pervasive Services - Six Ways to Upgrade the Internet
R1385	Physical Layer Multi-Core Prototyping - A Dataflow-Based Approach for LTE eNodeB
R1386	Exploring Memory Hierarchy Design with Emerging Memory Technologies
R1387	Thin Impedance Vibrators - Theory and Applications
R1388	Semiconductor Technologies in the Era of Electronics
R1389	Guide to FPGA Implementation of Arithmetic Functions
R1390	Network-on-Chip Architectures - A Holistic Design Exploration
R1391	Broadband Reflectometry for Enhanced Diagnostics and Monitoring Applications
R1392	Resource-Aware Data Fusion Algorithms for Wireless Sensor Networks
R1393	The Cell Method for Electrical Engineering and Multiphysics Problems - An Introduction
R1394	Fractional Calculus for Scientists and Engineers
R1395	Partial Reconfiguration on FPGAs - Architectures, Tools and Applications
R1396	Designing Reliable and Efficient Networks on Chips
R1397	Bandwidth Extension of Speech Signals
R1398	A Practical Design of Lumped, Semi-lumped 
R1399	Applications of Advanced Electromagnetics - Components and Systems
R1400	Selected Advances in Nanoelectronic Devices - Logic, Memory and RF
R1401	Voice over IP Networks - Quality of Service, Pricing and Security
R1402	Logic Synthesis for FSM-Based Control Units
R1403	Basic Principles of Fresnel Antenna Arrays
R1404	Intelligentized Methodology for Arc Welding Dynamical Processes
R1405	Incorporating Knowledge Sources into Statistical Speech Recognition
R1406	RF Transceiver Design for MIMO Wireless Communications
R1407	Design, Analysis and Test of Logic Circuits Under Uncertainty
R1408	Algebraically Approximate and Noisy Realization of Discrete-Time Systems and Digital Images
R1409	Regular Nanofabrics in Emerging Technologies - Design and Fabrication Methods for Nanoscale Digital Circuits
R1410	Ambulatory Impedance Cardiography - The Systems and their Applications
R1411	Digital Terrestrial Broadcasting Networks
R1412	Insulation Measurement and Supervision in Live AC and DC Unearthed Systems
R1413	Functional Design Errors in Digital Circuits - Diagnosis, Correction and Repair
R1414	Modeling, Analysis and Optimization of Network-on-Chip Communication Architectures
R1415	Electromagnetic Compatibility in Railways - Analysis and Management
R1416	IT Security Management - IT Securiteers - Setting up an IT Security Function
R1417	Trace-Based Post-Silicon Validation for VLSI Circuits
R1418	Efficient Test Methodologies for High-Speed Serial Links
R1419	Electronics System Design Techniques for Safety Critical Applications
R1420	Multiobjective Shape Design in Electricity and Magnetism
R1421	Terahertz Technology - Fundamentals and Applications
R1422	Radio Monitoring - Problems, Methods and Equipment
R1423	Asynchronous Operators of Sequential Logic: Venjunction 
R1424	Applied Time Series Analysis and Innovative Computing
R1425	Fundamental Numerical Methods for Electrical Engineering
R1426	Time-Domain Beamforming and Blind Source Separation - Speech Input in the Car Environment
R1427	Embedded Microcontroller Interfacing - Designing Integrated Projects
R1428	Control and Adaptation in Telecommunication Systems - Mathematical Foundations
R1429	Video Surveillance for Sensor Platforms - Algorithms and Architectures
R1430	Multi-Objective Optimization in Physical Synthesis of Integrated Circuits
R1431	Data Mining and Applications in Genomics
R1432	Converter Applications and their Influence on Large Electrical Machines
R1433	RFID Security and Privacy - Concepts, Protocols, and Architectures
R1434	Investigating Terrorist Attacks Using CDR Data: A Case Study.
R1435	Factors Enabling Information Propagation in a Social Network Site.
R1436	Integrating Entropy and Closed Frequent Pattern Mining for Social Network Modelling and Analysis.
R1437	Exploring the Evolution of Terrorist Networks.
R1438	Complex Dynamics in Information Sharing Networks.
R1439	Application of Social Network Metrics to a Trust-Aware Collaborative Model for Generating Personalized User Recommendations.
R1440	Engagingness and Responsiveness Behavior Models on the Enron Email Network and Its Application to Email Reply Order Prediction.
R1441	Detecting Communities in Social Networks Using Local Information.
R1442	A Framework for Analyst Focus from Computed Significance.
R1443	Co-offending Network Mining.
R1444	Interlocking Communication - Measuring Collaborative Intensity in Social Networks.
R1445	Optimization Techniques for Multiple Centrality Computations.
R1446	Detecting Communities in Massive Networks Efficiently with Flexible Resolution.
R1447	EgoClustering: Overlapping Community Detection via Merged Friendship-Groups.
R1448	Extending Social Network Analysis with Discourse Analysis: Combining Relational with Interpretive Data.
R1449	A Local Structure-Based Method for Nodes Clustering: Application to a Large Mobile Phone Social Network.
R1450	From Sociology to Computing in Social Networks - Theory, Foundations and Applications
R1451	EWAS: Modeling Application for Early Detection of Terrorist Threats.
R1452	Clustering Social Networks Using Distance-Preserving Subgraphs.
R1453	Mining Heterogeneous Social Networks for Egocentric Information Abstraction.
R1454	Cluster Based Text Classification Model.
R1455	A Journey to the Core of the Blogosphere.
R1456	Social Physics of the Blogosphere - Capturing, Analyzing and Presenting Interdependencies within a Single Framework.
R1457	How Latent Class Models Matter to Social Network Analysis and Mining: Exploring the Emergence of Community.
R1458	TweCoM: Topic and Context Mining from Twitter.
R1459	Towards Leader Based Recommendations.
R1460	Why Do Diffusion Data Not Fit the Logistic Model? A Note on Network Discreteness, Heterogeneity and Anisotropy.
R1461	Unleash the CSS-Factor - A Social Capital Approach to the Benefits and Challenges of Corporate Social Software.
R1462	Efficient Extraction of High-Betweenness Vertices from Heterogeneous Networks.
R1463	Cross-Domain Analysis of the Blogosphere for Trend Prediction.
R1464	Employing Social Network Construction and Analysis in Web Structure Optimization.
R1465	Region-Based Geospatial Abduction with Counter-IED Applications.
R1466	A Global Measure for Estimating the Degree of Organization and Effectiveness of Individual Actors with Application to Terrorist Networks.
R1467	Effectiveness of Social Networks for Studying Biological Agents and Identifying Cancer Biomarkers.
R1468	A Novel Method to Analyze the Importance of Links in Terrorist Networks.
R1469	The Influence of Technology on Social Network Analysis and Mining
R1470	Visualisation of the Dynamics for Longitudinal Analysis of Computer-mediated Social Networks-concept and Exemplary Cases.
R1471	Finding Hidden Links in Terrorist Networks by Checking Indirect Links of Different Sub-Networks.
R1472	Movie Rating Prediction with Matrix Factorization Algorithm.
R1473	Detecting Emergent Behavior in a Social Network of Agents.
R1474	DB2SNA: An All-in-One Tool for Extraction and Aggregation of Underlying Social Networks from Relational Databases.
R1475	Mining the Web to Monitor the Political Consensus.
