R0	Ardent Software
R1485	Harnessing Wisdom of the Crowds Dynamics for Time-dependent Reputation and Ranking.
R1486	Extraction of Spatio-Temporal Data for Social Networks.
R1487	Counterterrorism and Open Source Intelligence
R1488	Pixel-Oriented Network Visualization: Static Visualization of Change in Social Networks.
R1489	SOA Security Aspects in Web-based Architectural Design.
R1490	Targeting by Transnational Terrorist Groups.
R1491	An Adaptive Framework for Discovery and Mining of User Profiles from Social Web-Based Interest Communities.
R1492	Comparing and Visualizing the Social Spreading of Products on a Large Social Network.
R1493	From Terrorism Informatics to Dark Web Research.
R1494	Counterterrorism and Open Source Intelligence: Models, Tools, Techniques, and Case Studies.
R1495	Enhancing Child Safety in MMOGs.
R1496	Social Networks: A Powerful Model for Serving a Wide Range of Domains.
R1497	nCompass Service Oriented Architecture for Tacit Collaboration Services.
R1498	Multilingual Real-time Event Extraction for Border Security Intelligence Gathering.
R1499	Dissecting Twitter: A Review on Current Microblogging Research and Lessons from Related Fields.
R1500	PROG: A Complementary Model to the Social Networks for Mining Forums.
R1501	Understanding Terrorist Network Topologies and Their Resilience Against Disruption.
R1502	The Use of Open Source Intelligence in the Construction of Covert Social Networks.
R1503	Learning from the Past: An Analysis of Person Name Corrections in the DBLP Collection and Social Network Properties of Affected Entities.
R1504	The Structural Underpinnings of Policy Learning: A Classroom Policy Simulation.
R1505	Detection of Illegitimate Emails Using Boosting Algorithm.
R1506	Socio-contextual Network Mining for User Assistance in Web-based Knowledge Gathering Tasks.
R1507	Techniques and Tools for Designing an Online Social Network Platform
R1508	Virus Propagation Modeling in Facebook.
R1509	Recherche de s
R1510	Extraction des itemsets fr
R1511	SLEMC : Apprentissage semi-supervis
R1512	Une famille de matrices sparses pour une mod
R1513	Fouille de donn
R1514	Évaluation de la qualit
R1515	Analyse Statistique Implicative - Une m
R1516	Interpr
R1517	Derri
R1518	Motifs corr
R1519	Graphe de r
R1520	Mesurer et 
R1521	Utilisation de la statistique implicative pour la construction d'un r
R1522	Traitement automatique d'informations textuelles complexes : connaissances linguistiques h
R1523	Organiser la fusion d'informations par l'analyse formelle de concepts.
R1524	Classification par voisinages successifs sur des descriptions morphologiques complexes.
R1525	Mesure formelle de la robustesse des r
R1526	Test de Mac Nemar et analyse statistique implicative.
R1527	Analyse statistique implicative et didactique des math
R1528	Guide d'utilisation des principales fonctionnalit
R1529	Exploration visuelle de donn
R1530	Arbre de d
R1531	Analyse statistique implicative entre variables vectorielles.
R1532	Une m
R1533	Historique et fonctionnalit
R1534	Degr
R1535	Évaluation d'un r
R1536	Cat
R1537	Analyse Implicative S
R1538	Applications 
R1539	Mod
R1540	Clustering multi-vues : une approche centralis
R1541	Probl
R1542	Approche bay
R1543	Statistique de rangs et analyse statistique implicative.
R1544	Un protocole d'
R1545	Une 
R1546	Mod
R1547	Iconographie m
R1548	Recalage et fusion d'images sonar multivues : crit
R1549	Un exemple d'analyse implicative en neuro-psychologie : la comparaison de groupes contrast
R1550	Approche pr
R1551	Classification faiblement supervis
R1552	Mesurer l'
R1553	Qualit
R1554	Étude de repr
R1555	Estimation de la fiabilit
R1556	Fondements th
R1557	The Art of Deliberating - Democracy, Deliberation and the Life Sciences between History and Theory
R1558	Discrimination Data Analysis: A Multi-disciplinary Bibliography.
R1559	Intentional State-Ascription in Multi-Agent Systems - A Case Study in Unmanned Underwater Vehicles.
R1560	Understanding Scientific Inference in the Natural Sciences Based on Abductive Inference Strategies.
R1561	Why Unbiased Computational Processes Can Lead to Discriminative Decision Procedures.
R1562	Combining and Analyzing Judicial Databases.
R1563	Direct and Indirect Discrimination Prevention Methods.
R1564	Intention Recognition, Commitment and Their Roles in the Evolution of Cooperation - From Artificial Intelligence Techniques to Evolutionary Game Theory Models.
R1565	Privacy-Preserving Data Mining Techniques: Survey and Challenges.
R1566	Transparency in Data Mining: From Theory to Practice.
R1567	Data Dilemmas in the Information Society: Introduction and Overview.
R1568	Emotional Control-Conditio Sine Qua Non for Advanced Artificial Intelligences?
R1569	An Examination of the Thesis of Models as Representations.
R1570	Snapshots of Sensorimotor Perception: Putting the Body Back into Embodiment.
R1571	Of (Zombie) Mice and Animats.
R1572	A Pre-neural Goal for Artificial Intelligence.
R1573	From the Received View to the Model-Theoretic Approach.
R1574	Generative Artificial Intelligence.
R1575	Data Mining as Search: Theoretical Insights and Policy Responses.
R1576	What to Do with the Singularity Paradox?
R1577	Philosophy and Theory of Artificial Intelligence
R1578	"Computational Ontology and Deontology".
R1579	The Two (Computational) Faces of AI.
R1580	What Is Data Mining and How Does It Work?
R1581	The Discovery of Discrimination.
R1582	'Quantum Linguistics' and Searle's Chinese Room Argument.
R1583	Knowledge-Based Policing: Augmenting Reality with Respect for Privacy.
R1584	Evolutionary Tolerance.
R1585	Limits of Computational Explanation of Cognition.
R1586	A Study of Model and Representation Based on a Duhemian Thesis.
R1587	Artificial Intelligence Safety Engineering: Why Machine Ethics Is a Wrong Approach.
R1588	Moral Intuitions vs. Moral Reasoning. A Philosophical Analysis of the Explanatory Models Intuitionism Relies On.
R1589	Machine Intentionality, the Moral Status of Machines, and the Composition Problem.
R1590	Toward a Modern Geography of Minds, Machines, and Math.
R1591	Deictic Imaginings: Semiosis at Work and at Play
R1592	Cognitive Chance Discovery: From Abduction to Affordance.
R1593	Introducing Positive Discrimination in Predictive Models.
R1594	Turing Revisited: A Cognitively-Inspired Decomposition.
R1595	Becoming Digital: Reconciling Theories of Digital Representation and Embodiment.
R1596	Feasibility of Whole Brain Emulation.
R1597	The Physics and Metaphysics of Computation and Cognition.
R1598	C.S. Peirce and Artificial Intelligence: Historical Heritage and (New) Theoretical Stakes.
R1599	Artificial Intelligence and the Body: Dreyfus, Bickhard, and the Future of AI.
R1600	The New Experimental Science of Physical Cognitive Systems - AI, Robotics, Neuroscience and Cognitive Sciences under a New Name with the Old Philosophical Problems?
R1601	Physical Computation and Cognitive Science
R1602	Machine Mentality?
R1603	Being-in-the-AmI: Pervasive Computing from Phenomenological Perspective.
R1604	The Greenhouse Metaphor and the Greenhouse Effect: A Case Study of a Flawed Analogous Model.
R1605	Not by Luck Alone: The Importance of Chance-Seeking and Silent Knowledge in Abductive Cognition.
R1606	The Frame Problem - Autonomy Approach versus Designer Approach.
R1607	A Comparative Analysis of Anti-Discrimination and Data Protection Legislations.
R1608	The Info-computational Nature of Morphological Computing.
R1609	Philosophy and Cognitive Science - Western 
R1610	Introducing Experion as a Primal Cognitive Unit of Neural Processing.
R1611	Risks of Profiling and the Limits of Data Protection Law.
R1612	Practical Introspection as Inspiration for AI.
R1613	Cognitive Abduction and the Study of Visual Culture.
R1614	Scientific Models Are Not Fictions - Model-Based Science as Epistemic Warfare.
R1615	From Mindless Modeling to Scientific Models - The Case of Emerging Models.
R1616	The Influence of Engineering Theory and Practice on Philosophy of AI.
R1617	Risks and Mitigation Strategies for Oracle AI.
R1618	Quality of Information, the Right to Oblivion and Digital Reputation.
R1619	On Animal Cognition: Before and After the Beast-Machine Controversy.
R1620	Techniques for Discrimination-Free Predictive Models.
R1621	Understanding Violence - The Intertwining of Morality, Religion and Violence: A Philosophical Stance
R1622	Explainable and Non-explainable Discrimination in Classification.
R1623	The Way Forward.
R1624	The Past, Present, and Future Encounters between Computation and the Humanities.
R1625	A Proposal on Belief, Abduction and Interpretation.
R1626	From Data Minimization to Data Minimummization.
R1627	Social Justice in Practice - Questions in Ethics and Political Philosophy
R1628	Discrimination and Privacy in the Information Society - Data Mining and Profiling in Large Databases
R1629	The Reality of the Artificial - Nature, Technology and Naturoids
R1630	Exploiting Runtime Variation in Complete Solvers.
R1631	High-Level Concept Detection in Video Using a Region Thesaurus.
R1632	Code and Data Propagation on a PC's Multi-Agent System.
R1633	Using Artificial Intelligence for Intrusion Detection.
R1634	Adaptive Stream Mining: Pattern Learning and Mining from Evolving Data Streams
R1635	Part II: Intelligent Human-Computer Interaction.
R1636	Ontology-based Management of Pervasive Systems.
R1637	New Trends in Multimedia and Network Information Systems
R1638	Design Problems, Frames and Innovative Solutions
R1639	Usability of UML Modeling Tools.
R1640	Part I: General Purpose Applications of AI.
R1641	Configuration Management of Massively Scalable Systems.
R1642	TCPN-Based Tool for Timing Constraints Modelling and Validation.
R1643	Quantitative motor function evaluation: the VAMA project experience.
R1644	Approximation Methods for Efficient Learning of Bayesian Networks
R1645	Evaluation of Internet Connections.
R1646	Exploring Bad Code Smells Dependencies.
R1647	Preliminary Analysis of the Effects of Pair Programming and Test-Driven Development on the External Code Quality.
R1648	A DIYD (Do It Yourself Design) e-commerce system for vehicle design based on Ontologies and 3D Visualization.
R1649	Interoperability of Monitoring Tools with JINEXT.
R1650	Context Awareness Triggered by Multiple Perceptual Analyzers.
R1651	I-Math: an Intelligent Accessible Mathematics system for People with Visual Impairment.
R1652	Evaluation of Software Quality.
R1653	Modelling Agent Behaviours in Simulating Transport Corridors Using Prometheus and Jason.
R1654	Design for Emergence - Collaborative Social Play with Online and Location-Based Media
R1655	A Collaborative Filtering Approach to Personalized Interactive Entertainment using MPEG-21.
R1656	Adaptive Tabu Search and Applications in Engineering Design.
R1657	Embedding Intelligence into EDA Tools.
R1658	Towards an Evolvable Engineering Design Framework for Interactive Computer Design Support of Mechatronic Systems.
R1659	Estimation of Similarity between Colour Images.
R1660	Robotic Sensor Networks: An Application to Monitoring Electro-Magnetic Fields.
